ID,目次,校区名,date,戦没地,名寄せ
28012,粕屋郡宇美町,宇美,1944-06-17,ニューギニア,ニューギニア方面
28013,粕屋郡宇美町,宇美,1941-12-16,"ボルネ
オ",ボルネオ
28014,粕屋郡宇美町,宇美,1945-01-08,台湾沖,台湾
28015,粕屋郡宇美町,宇美,1944-08-05,ビルマ,ビルマ方面
28016,粕屋郡宇美町,宇美,1945-04-24,沖縄,沖縄
28017,粕屋郡宇美町,宇美,1944-05-10,ニューギニア,ニューギニア方面
28018,粕屋郡宇美町,宇美,1945-03-20,ルソン島,フィリピン方面
28019,粕屋郡宇美町,宇美,1944-08-04,ニューギニア,ニューギニア方面
28020,粕屋郡宇美町,宇美,1944-11-01,広西省,中国
28021,粕屋郡宇美町,宇美,1945-06-12,ルソン島,フィリピン方面
28022,粕屋郡宇美町,宇美,1944-08-02,サイパン,マリアナ諸島
28023,粕屋郡宇美町,宇美,1939-07-23,ノモンハン,ノモンハン
28024,粕屋郡宇美町,宇美,1943-02-08,南方海上,太平洋方面
28025,粕屋郡宇美町,宇美,1946-09-30,ビルマ,ビルマ方面
28026,粕屋郡宇美町,宇美,1944-02-02,中支,中国
28027,粕屋郡宇美町,宇美,1945-06-28,ビルマ,ビルマ方面
28029,粕屋郡宇美町,宇美,1945-04-08,ビルマ,ビルマ方面
28030,粕屋郡宇美町,宇美,1942-09-14,ソロモン郡島,ソロモン・ビスマルク諸島
28031,粕屋郡宇美町,宇美,1946-03-10,シベリア,ソ連
28032,粕屋郡宇美町,宇美,1945-09-16,マニラ,フィリピン方面
28033,粕屋郡宇美町,宇美,1944-08-20,ビルマ,ビルマ方面
28034,粕屋郡宇美町,宇美,1945-05-28,ビルマ,ビルマ方面
28035,粕屋郡宇美町,宇美,1944-06-07,西部ニューギニア,ニューギニア方面
28037,粕屋郡宇美町,宇美,1943-11-08,戦病死,その他
28038,粕屋郡宇美町,宇美,1947-04-10,大村国立病院,その他国内
28039,粕屋郡宇美町,宇美,1945-04-25,ブーゲンビル島沖,ソロモン・ビスマルク諸島
28040,粕屋郡宇美町,宇美,1937-12-08,中支,中国
28041,粕屋郡宇美町,宇美,1945-09-19,中支,中国
28042,粕屋郡宇美町,宇美,1944-08-01,南方,太平洋方面
28043,粕屋郡宇美町,宇美,1944-02-08,鹿児島沖,その他国内
28044,粕屋郡宇美町,宇美,1944-06-14,沖縄,沖縄
28045,粕屋郡宇美町,宇美,1944-07-20,ビルマ,ビルマ方面
28046,粕屋郡宇美町,宇美,1946-03-03,ソ連ハバロスク,ソ連
28047,粕屋郡宇美町,宇美,1945-07-12,朝鮮海峡,朝鮮
28048,粕屋郡宇美町,宇美,1945-03-29,ビルマ,ビルマ方面
28049,粕屋郡宇美町,宇美,1945-01-28,東支那海,東シナ海
28050,粕屋郡宇美町,宇美,1944-08-02,南洋郡島,ミクロネシア
28051,粕屋郡宇美町,宇美,1944-10-05,ビルマ,ビルマ方面
28054,粕屋郡宇美町,宇美,1945-04-01,福岡陸軍病院,福岡県内
28055,粕屋郡宇美町,宇美,1944-08-08,西部ニューギニア,ニューギニア方面
28056,粕屋郡宇美町,宇美,1945-06-16,レイテ島,フィリピン方面
28058,粕屋郡宇美町,宇美,1944-10-01,ビルマ,ビルマ方面
28059,粕屋郡宇美町,宇美,1941-04-22,支那方面,中国
28060,粕屋郡宇美町,宇美,1944-03-01,ビルマ,ビルマ方面
28061,粕屋郡宇美町,宇美,1945-08-03,ビルマ,ビルマ方面
28062,粕屋郡宇美町,宇美町,1939-08-29,ノモンハン,ノモンハン
28063,粕屋郡宇美町,宇美町,1944-06-21,中国,中国
28064,粕屋郡宇美町,宇美町,1944-09-25,中支,中国
28065,粕屋郡宇美町,宇美町,1944-07-30,台湾沖,台湾
28066,粕屋郡宇美町,宇美町,1946-08-07,ソ連,ソ連
28069,粕屋郡宇美町,宇美町,1945-04-05,対馬,その他国内
28070,粕屋郡宇美町,宇美町,1945-06-02,中国,中国
28071,粕屋郡宇美町,宇美町,1944-09-11,ビルマ,ビルマ方面
28072,粕屋郡宇美町,宇美町,1944-08-21,仏印,インドシナ方面
28073,粕屋郡宇美町,宇美町,1945-03-27,南西諸島,沖縄
28074,粕屋郡宇美町,宇美町,1943-01-26,ソロモン郡島,ソロモン・ビスマルク諸島
28075,粕屋郡宇美町,宇美町,1945-08-11,ルソン島,フィリピン方面
28077,粕屋郡宇美町,宇美町,1945-06-30,沖縄,沖縄
28078,粕屋郡宇美町,宇美町,1943-07-28,ソロモン郡島,ソロモン・ビスマルク諸島
28079,粕屋郡宇美町,宇美町,1945-12-10,ニューギニア,ニューギニア方面
28081,粕屋郡宇美町,宇美町,1945-12-19,佐世保,その他国内
28082,粕屋郡宇美町,宇美町,1944-10-09,ニューギニア,ニューギニア方面
28083,粕屋郡宇美町,宇美町,1943-01-24,ガダルカナル島,ソロモン・ビスマルク諸島
28084,粕屋郡宇美町,宇美町,1944-02-08,鹿児島沖西南,その他国内
28085,粕屋郡宇美町,宇美町,1944-08-13,ビルマ,ビルマ方面
28086,粕屋郡宇美町,宇美町,1945-07-12,朝鮮半島,朝鮮
28087,粕屋郡宇美町,宇美町,1945-07-05,ビルマ,ビルマ方面
28088,粕屋郡宇美町,宇美町,1945-07-17,レイテ島,フィリピン方面
28089,粕屋郡宇美町,宇美町,1945-04-05,ビルマ,ビルマ方面
28090,粕屋郡宇美町,宇美町,1945-06-20,沖縄,沖縄
28091,粕屋郡宇美町,宇美町,1945-06-10,ビルマ,ビルマ方面
28092,粕屋郡宇美町,宇美町,1945-04-29,沖縄,沖縄
28093,粕屋郡宇美町,宇美町,1944-07-08,サイパン島,マリアナ諸島
28094,粕屋郡宇美町,宇美町,1944-08-01,中国,中国
28095,粕屋郡宇美町,宇美町,1945-06-20,沖縄群島,沖縄
28096,粕屋郡宇美町,宇美,1945-05-20,レイテ島,フィリピン方面
28097,粕屋郡宇美町,宇美,1944-06-15,中國,中国
28099,粕屋郡宇美町,宇美,1945-08-10,フィリピン,フィリピン方面
28101,粕屋郡宇美町,宇美,1944-09-07,雲南省,中国
28102,粕屋郡宇美町,宇美,1944-07-05,東シナ海,東シナ海
28103,粕屋郡宇美町,宇美,1944-12-19,台湾北方海上,台湾
28104,粕屋郡宇美町,宇美,1945-03-04,仏印方面,インドシナ方面
28105,粕屋郡宇美町,宇美,1945-06-14,沖縄方面,沖縄
28107,粕屋郡宇美町,宇美,1937-12-22,支那,中国
28108,粕屋郡宇美町,宇美,1945-06-14,沖縄,沖縄
28109,粕屋郡宇美町,宇美,1945-04-18,ビルマ,ビルマ方面
28110,粕屋郡宇美町,宇美,1944-01-26,自宅,福岡県内
28112,粕屋郡宇美町,宇美,1940-05-22,北支那,中国
28113,粕屋郡宇美町,宇美,1944-12-29,東部ニューギニア,ニューギニア方面
28114,粕屋郡宇美町,宇美,1945-08-09,長崎,その他国内
28115,粕屋郡宇美町,宇美,1945-05-20,フィリピン,フィリピン方面
28116,粕屋郡宇美町,宇美,1944-05-02,ビルマ,ビルマ方面
28117,粕屋郡宇美町,宇美,1944-06-01,ビルマ,ビルマ方面
28118,粕屋郡久山町,久山,1944-08-05,ビルマ,ビルマ方面
28119,粕屋郡久山町,久山,1944-06-29,ビルマ,ビルマ方面
28120,粕屋郡久山町,久山,1944-04-08,ニューギニア,ニューギニア方面
28122,粕屋郡久山町,久山,1942-10-25,ガダルカナル島,ソロモン・ビスマルク諸島
28123,粕屋郡久山町,久山,1944-05-07,インド,インド方面
28124,粕屋郡久山町,久山,1944-10-25,比島沖,フィリピン方面
28125,粕屋郡久山町,久山,1944-10-12,比島方面,フィリピン方面
28126,粕屋郡久山町,久山,1945-06-10,千葉県,その他国内
28127,粕屋郡久山町,久山,1944-09-24,南洋方面,太平洋方面
28128,粕屋郡久山町,久山,1942-09-14,ガダルカナル島付近,ソロモン・ビスマルク諸島
28129,粕屋郡久山町,久山,1945-03-19,自宅,福岡県内
28130,粕屋郡久山町,久山,1942-12-21,ビルマ,ビルマ方面
28131,粕屋郡久山町,久山,1944-08-03,ビルマ,ビルマ方面
28132,粕屋郡久山町,久山,1943-03-06,ニューブリテン島,ソロモン・ビスマルク諸島
28133,粕屋郡久山町,久山,1944-06-30,ニューギニア,ニューギニア方面
28134,粕屋郡久山町,久山,1945-08-15,満州,満州方面
28135,粕屋郡久山町,久山,1944-12-31,香港,中国
28136,粕屋郡久山町,久山,1944-10-14,東部ニューギニア,ニューギニア方面
28137,粕屋郡久山町,久山,1945-07-23,湖南省,中国
28138,粕屋郡久山町,久山,1945-08-01,ビルマ,ビルマ方面
28140,粕屋郡久山町,久山,1944-02-16,セブ島,フィリピン方面
28141,粕屋郡久山町,久山,1944-07-31,ルソン島,フィリピン方面
28142,粕屋郡久山町,久山,1946-07-16,ノボシビルスク病院,ソ連
28143,粕屋郡久山町,久山,1945-03-10,ルソン島,フィリピン方面
28145,粕屋郡久山町,久山,1944-10-18,ビルマ,ビルマ方面
28146,粕屋郡久山町,久山,1945-06-22,マニラ,フィリピン方面
28147,粕屋郡久山町,久山,1944-12-09,マンダレー,ビルマ方面
28148,粕屋郡久山町,久山,1944-06-17,ビルマ,ビルマ方面
28149,粕屋郡久山町,久山,1938-08-19,久留米陸軍病院,福岡県内
28150,粕屋郡久山町,久山,1946-03-21,シベリア,ソ連
28152,粕屋郡久山町,久山,1939-12-30,中国,中国
28153,粕屋郡久山町,久山,1944-11-10,中国,中国
28154,粕屋郡久山町,久山,1944-08-29,中国,中国
28156,粕屋郡久山町,久山,1938-11-20,中国,中国
28158,粕屋郡久山町,久山,1941-12-23,ボルネオ,ボルネオ
28159,粕屋郡久山町,久山,1944-04-08,サイパン島,マリアナ諸島
28160,粕屋郡久山町,久山,1943-01-02,ガダルカナル,ソロモン・ビスマルク諸島
28161,粕屋郡久山町,久山,1945-02-08,ビルマ,ビルマ方面
28162,粕屋郡久山町,久山,1945-03-11,マ二ラ,フィリピン方面
28163,粕屋郡久山町,久山,1945-08-14,ブーゲンビル島,ソロモン・ビスマルク諸島
28164,粕屋郡久山町,久山,1944-09-14,中国,中国
28165,粕屋郡久山町,久山,1945-03-17,硫黄島,硫黄島
28166,粕屋郡久山町,久山,1944-04-06,ビルマ,ビルマ方面
28168,粕屋郡久山町,久山,1945-01-31,ソ連,ソ連
28169,粕屋郡久山町,久山,1944-06-01,大村海軍病院,その他国内
28170,粕屋郡久山町,久山,1942-03-06,ジョホールバル,マレー半島方面
28171,粕屋郡久山町,久山,1942-10-25,ソロモン群島,ソロモン・ビスマルク諸島
28172,粕屋郡久山町,久山,1945-01-16,南支那海,南シナ海
28173,粕屋郡久山町,久山,1943-02-12,ブーゲンビル島,ソロモン・ビスマルク諸島
28174,粕屋郡久山町,久山,1944-09-09,ミンダナオ島,フィリピン方面
28175,粕屋郡久山町,久山,1943-01-05,ガダルカナル島,ソロモン・ビスマルク諸島
28176,粕屋郡久山町,久山,1945-11-28,内地,その他国内
28177,粕屋郡久山町,久山,1944-07-18,サイパン,マリアナ諸島
28178,粕屋郡久山町,久山,1945-07-25,ビルマ,ビルマ方面
28179,粕屋郡久山町,久山,1945-08-13,北鮮方面,朝鮮
28180,粕屋郡久山町,久山,1945-04-09,レイテ島,フィリピン方面
28181,粕屋郡久山町,久山,1945-02-26,ビルマ,ビルマ方面
28183,粕屋郡久山町,久山,1945-08-13,満州,満州方面
28184,粕屋郡久山町,久山,1945-04-24,クラーク島,フィリピン方面
28185,粕屋郡久山町,久山,1944-05-28,インド,インド方面
28186,粕屋郡久山町,久山,1944-06-25,ビルマ,ビルマ方面
28187,粕屋郡久山町,久山,1940-05-04,北支山西省,中国
28188,粕屋郡久山町,久山,1944-08-28,ビルマ,ビルマ方面
28189,粕屋郡久山町,久山,1944-09-15,マンダレー療養所,ビルマ方面
28190,粕屋郡久山町,久山,1945-04-26,比島,フィリピン方面
28191,粕屋郡久山町,久山,1945-08-03,北支山西省,中国
28192,粕屋郡久山町,久山,1945-07-16,ルソン島,フィリピン方面
28193,粕屋郡久山町,久山,1945-08-18,沖縄,沖縄
28194,粕屋郡久山町,久山,1944-08-21,ビルマ,ビルマ方面
28195,粕屋郡久山町,久山,1944-08-03,ビルマ,ビルマ方面
28196,粕屋郡久山町,久山,1943-01-10,ソロモン郡島,ソロモン・ビスマルク諸島
28197,粕屋郡久山町,久山,1944-10-18,マニラ沖,フィリピン方面
28198,粕屋郡久山町,久山,1944-08-10,サイパン島近海,マリアナ諸島
28199,粕屋郡久山町,久山,1945-04-11,フィリピン,フィリピン方面
28200,粕屋郡久山町,久山,1946-01-12,ソ連,ソ連
28201,粕屋郡久山町,久山,1945-10-24,満州,満州方面
28202,粕屋郡久山町,久山,1939-07-02,ノモンハン,ノモンハン
28203,粕屋郡久山町,久山,1945-02-21,マニラ,フィリピン方面
28204,粕屋郡久山町,久山,1944-05-10,インド,インド方面
28205,粕屋郡久山町,久山,1942-05-15,支那温州,中国
28206,粕屋郡久山町,久山,1945-07-14,マ二ラ,フィリピン方面
28207,粕屋郡久山町,久山,1942-09-27,ガダルカナル,ソロモン・ビスマルク諸島
28208,粕屋郡久山町,久山,1944-09-23,西部ニューギニア,ニューギニア方面
28209,粕屋郡久山町,久山,1944-02-08,鹿児島沖海上,その他国内
28210,粕屋郡久山町,久山,1945-03-26,野戦病院,不明
28211,粕屋郡久山町,久山,1943-12-28,ガダルカナル島,ソロモン・ビスマルク諸島
28212,粕屋郡久山町,久山,1945-01-03,自宅,福岡県内
28213,粕屋郡久山町,久山,1945-06-13,フィリピン,フィリピン方面
28214,粕屋郡久山町,久山,1945-08-09,ミンダナオ島,フィリピン方面
28215,粕屋郡久山町,久山,1939-08-24,ノモンハン,ノモンハン
28216,粕屋郡久山町,久山,1945-03-03,北太平洋,太平洋方面
28217,粕屋郡久山町,久山,1944-07-27,ビルマ,ビルマ方面
28218,粕屋郡久山町,久山,1944-11-29,中国,中国
28219,粕屋郡久山町,久山,1944-05-31,ニューギニア,ニューギニア方面
28221,福岡県久山町,久山,1944-01-07,西南太平洋,太平洋方面
28222,福岡県久山町,久山,1944-11-19,ニューギニア,ニューギニア方面
28223,福岡県久山町,久山,1943-02-06,ブーゲンビル,ソロモン・ビスマルク諸島
28224,福岡県久山町,久山,1944-03-30,南洋群島,ミクロネシア
28225,福岡県久山町,久山,1942-09-27,ガダルカナル,ソロモン・ビスマルク諸島
28226,福岡県久山町,久山,1943-11-22,東部ニューギニア,ニューギニア方面
28227,福岡県久山町,久山,1945-02-19,ルソン島,フィリピン方面
28228,福岡県久山町,久山,1944-02-08,種子島西方海上,その他国内
28229,福岡県久山町,久山,1943-01-22,ガダルカナル,ソロモン・ビスマルク諸島
28230,福岡県久山町,久山,1943-01-22,ガダルカナル島,ソロモン・ビスマルク諸島
28231,福岡県久山町,久山,1944-09-26,鹿児島県,その他国内
28232,福岡県久山町,久山,1945-02-20,ラングーン,ビルマ方面
28233,福岡県久山町,久山,1945-05-04,沖縄本島,沖縄
28234,福岡県久山町,久山,1944-08-10,ビルマ,ビルマ方面
28235,福岡県久山町,久山,1944-06-30,朝鮮紅島西北,朝鮮
28236,福岡県久山町,久山,1944-08-18,南シナ海方面,南シナ海
28237,福岡県久山町,久山,1944-10-18,ミンドロ島西方海上,フィリピン方面
28239,福岡県久山町,久山,1945-05-24,久留米陸軍病院,福岡県内
28240,福岡県久山町,久山,1944-11-29,ビルマ,ビルマ方面
28241,福岡県久山町,久山,1945-06-14,沖縄方面,沖縄
28242,福岡県久山町,久山,1945-06-14,沖縄方面,沖縄
28243,福岡県久山町,久山,1945-03-17,硫黄島,硫黄島
28244,福岡県久山町,久山,1945-05-16,マラッカ海峡,マレー半島方面
28245,福岡県久山町,久山,1945-04-06,南支那海方面,南シナ海
28246,福岡県久山町,久山,1945-04-24,比島,フィリピン方面
28247,福岡県久山町,久山,1945-07-12,朝鮮海峡,朝鮮
28248,福岡県久山町,久山,1940-09-06,自宅,福岡県内
28249,福岡県久山町,久山,1944-04-26,南洋諸島,ミクロネシア
28250,福岡県久山町,久山,1945-11-20,ミンダナオ,フィリピン方面
28251,福岡県久山町,久山,1945-04-23,ニューギニア,ニューギニア方面
28252,福岡県久山町,久山,1945-06-15,ビルマ,ビルマ方面
28253,福岡県久山町,久山,1944-09-07,中国,中国
28254,福岡県久山町,久山,1945-06-23,ソロモン郡島,ソロモン・ビスマルク諸島
28256,福岡県久山町,久山,1944-07-08,南洋群島方面,ミクロネシア
28257,福岡県久山町,久山,1944-02-22,ニューギニア,ニューギニア方面
28258,福岡県久山町,久山,1945-05-14,鹿児島沖,その他国内
28259,福岡県久山町,久山,1942-12-25,ガダルカナル,ソロモン・ビスマルク諸島
28260,福岡県久山町,久山,1942-04-11,比島,フィリピン方面
28261,福岡県久山町,久山,1945-06-24,ルソン島,フィリピン方面
28262,福岡県久山町,久山,1944-12-10,鹿児島県,その他国内
28264,宗像郡福間町,福間,1945-04-15,ルソン島,フィリピン方面
28265,宗像郡福間町,福間,1945-04-01,ルソン島,フィリピン方面
28266,宗像郡福間町,福間,1943-02-12,ガダルカナル島,ソロモン・ビスマルク諸島
28268,宗像郡福間町,福間,1944-07-18,南方方面,太平洋方面
28269,宗像郡福間町,福間,1945-07-05,台湾,台湾
28270,宗像郡福間町,福間,1937-12-18,中國,中国
28271,宗像郡福間町,福間,1942-09-16,南支,中国
28272,宗像郡福間町,福間,1944-06-07,ニューギニア,ニューギニア方面
28273,宗像郡福間町,福間,1945-08-09,長崎市,その他国内
28274,宗像郡福間町,福間,1944-09-20,ビルマ,ビルマ方面
28275,宗像郡福間町,福間,1943-09-14,東部ニューギニア,ニューギニア方面
28276,宗像郡福間町,福間,1944-09-09,ビルマ,ビルマ方面
28277,宗像郡福間町,福間,1944-06-19,ビルマ,ビルマ方面
28278,宗像郡福間町,福間,1944-08-19,バシー海峡,バシー海峡
28279,宗像郡福間町,福間,1945-01-09,フィリピン,フィリピン方面
28280,宗像郡福間町,福間,1947-02-18,自宅,福岡県内
28281,宗像郡福間町,福間,1943-03-01,ガダルカナル島,ソロモン・ビスマルク諸島
28282,宗像郡福間町,福間,1944-03-14,ビルマ,ビルマ方面
28283,宗像郡福間町,福間,1946-03-08,満州,満州方面
28284,宗像郡福間町,福間,1946-08-02,北朝鮮,朝鮮
28285,宗像郡福間町,福間,1945-05-19,南方,太平洋方面
28286,宗像郡福間町,福間,1945-03-17,硫黄島,硫黄島
28287,宗像郡福間町,福間,1944-09-05,ニューギニア,ニューギニア方面
28288,宗像郡福間町,福間,1944-09-07,中国,中国
28289,宗像郡福間町,福間,1945-01-12,佛印サンジャック沖,インドシナ方面
28290,宗像郡福間町,福間,1942-12-05,ガダルカナル島,ソロモン・ビスマルク諸島
28291,宗像郡福間町,福間,1946-08-31,飯塚病院,福岡県内
28292,宗像郡福間町,福間,1944-11-06,ビルマ,ビルマ方面
28293,宗像郡福間町,福間,1945-04-28,ビルマ,ビルマ方面
28294,宗像郡福間町,福間,1945-06-18,比島,フィリピン方面
28295,宗像郡福間町,福間,1945-06-18,マ二ラ,フィリピン方面
28296,宗像郡福間町,福間,1944-06-09,ビルマ,ビルマ方面
28297,宗像郡福間町,福間,1945-03-18,ニューギニア,ニューギニア方面
28298,宗像郡福間町,福間,1942-08-17,朝鮮,朝鮮
28299,宗像郡福間町,福間,1944-07-18,サイパン島,マリアナ諸島
28300,宗像郡福間町,福間,1939-06-29,上海陸軍病院,中国
28302,宗像郡福間町,福間,1944-09-14,中国,中国
28303,宗像郡福間町,福間,1945-06-06,ネグロス島,フィリピン方面
28305,宗像郡福間町,福間,1945-06-14,沖縄,沖縄
28306,宗像郡福間町,福間,1945-05-17,沖縄,沖縄
28307,宗像郡福間町,福間,1944-01-13,ガダルカナル島,ソロモン・ビスマルク諸島
28308,宗像郡福間町,福間,1941-03-11,中国,中国
28309,宗像郡福間町,福間,1945-08-18,中國,中国
28310,宗像郡福間町,福間,1947-02-02,太平洋,太平洋方面
28311,宗像郡福間町,福間,1945-08-14,ソ連国境,ソ連
28312,宗像郡福間町,福間,1945-08-12,ソ連国境,ソ連
28313,宗像郡福間町,福間,1945-02-03,ルソン島,フィリピン方面
28314,宗像郡福間町,福間,1945-04-15,ビルマ,ビルマ方面
28315,宗像郡福間町,福間,1944-08-30,中國,中国
28316,宗像郡福間町,福間,1942-12-05,ガダルカナル島,ソロモン・ビスマルク諸島
28317,宗像郡福間町,福間,1943-05-05,本州南方海面,本州南方
28318,宗像郡福間町,福間,1938-04-21,小倉北方,福岡県内
28319,宗像郡福間町,福間,1945-03-20,ビルマ,ビルマ方面
28320,宗像郡福間町,福間,1945-02-08,ニューギニア,ニューギニア方面
28321,宗像郡福間町,福間,1945-01-21,ニューギニア,ニューギニア方面
28322,宗像郡福間町,福間,1944-06-24,ビルマ,ビルマ方面
28323,宗像郡福間町,福間,1944-09-30,ブーゲンビル島,ソロモン・ビスマルク諸島
28324,宗像郡福間町,福間,1944-12-14,ビルマ,ビルマ方面
28325,宗像郡福間町,福間,1944-02-08,鹿児島沖,その他国内
28326,宗像郡福間町,福間,1944-07-03,ビルマ,ビルマ方面
28327,宗像郡福間町,福間,1947-09-19,タイ国ビルマ国境,タイ
28328,宗像郡福間町,福間,1945-04-12,ブーゲンビル沖,ソロモン・ビスマルク諸島
28329,宗像郡福間町,福間,1944-10-21,ビルマ,ビルマ方面
28330,宗像郡福間町,福間,1944-06-08,中国,中国
28331,宗像郡福間町,福間,1945-03-29,フィリピン,フィリピン方面
28332,宗像郡福間町,福間,1945-03-17,硫黄島,硫黄島
28333,宗像郡福間町,福間,1944-08-12,ビルマ,ビルマ方面
28334,宗像郡福間町,福間,1945-08-07,ルソン島,フィリピン方面
28335,宗像郡福間町,福間,1945-08-12,中國,中国
28336,宗像郡福間町,福間,1944-11-25,南太平洋,太平洋方面
28337,宗像郡福間町,福間,1944-02-22,佐世保海軍病院,その他国内
28338,宗像郡福間町,福間,1945-05-20,沖縄,沖縄
28339,宗像郡福間町,福間,1944-11-25,南太平洋,太平洋方面
28340,宗像郡福間町,福間,1945-10-26,ビルマ,ビルマ方面
28341,宗像郡福間町,福間,1945-08-18,中国第陸軍病院,中国
28342,宗像郡福間町,上西郷,1945-07-05,ビルマ,ビルマ方面
28344,宗像郡福間町,上西郷,1944-03-01,フィリピン,フィリピン方面
28346,宗像郡福間町,上西郷,1942-04-11,セブ島,フィリピン方面
28347,宗像郡福間町,上西郷,1942-11-26,パラオ島,パラオ諸島
28348,宗像郡福間町,上西郷,1947-05-09,自宅,福岡県内
28349,宗像郡福間町,上西郷,1944-02-23,南洋群島,ミクロネシア
28350,宗像郡福間町,上西郷,1944-06-21,インド,インド方面
28351,宗像郡福間町,上西郷,1943-06-10,ニューギニア,ニューギニア方面
28353,宗像郡福間町,上西郷,1945-08-15,中華民国,中国
28354,宗像郡福間町,上西郷,1945-05-17,ルソン島,フィリピン方面
28356,宗像郡福間町,上西郷,1944-05-13,鹿児島県,その他国内
28357,宗像郡福間町,上西郷,1944-07-03,東支那海,東シナ海
28358,宗像郡福間町,上西郷,1944-11-21,台湾海峡,台湾
28359,宗像郡福間町,上西郷,1944-08-02,テニヤン島,マリアナ諸島
28360,宗像郡福間町,上西郷,1945-09-26,ソ連,ソ連
28361,宗像郡福間町,上西郷,1944-08-19,バシー海峡,バシー海峡
28362,宗像郡福間町,上西郷,1945-04-01,ルソン島,フィリピン方面
28363,宗像郡福間町,上西郷,1945-02-11,ビルマ,ビルマ方面
28364,宗像郡福間町,上西郷,1945-03-02,ビルマ,ビルマ方面
28365,宗像郡福間町,上西郷,1941-12-16,ボルネオ,ボルネオ
28366,宗像郡福間町,上西郷,1944-04-02,ニューギニア,ニューギニア方面
28367,宗像郡福間町,上西郷,1945-08-13,泰国バンコク,タイ
28368,宗像郡福間町,上西郷,1944-05-06,ビルマ,ビルマ方面
28369,宗像郡福間町,上西郷,1945-03-30,ニューギニア,ニューギニア方面
28370,宗像郡福間町,福間,1944-02-14,南洋群島方面,ミクロネシア
28371,宗像郡福間町,福間,1945-04-24,中国,中国
28372,宗像郡福間町,福間,1943-10-03,ソロモン群島,ソロモン・ビスマルク諸島
28373,宗像郡福間町,福間,1944-06-27,インド,インド方面
28374,宗像郡福間町,福間,1945-05-25,ルソン島,フィリピン方面
28376,宗像郡福間町,福間,1944-06-06,ビルマ,ビルマ方面
28377,宗像郡福間町,福間,1946-03-15,ソ連,ソ連
28378,宗像郡福間町,福間,1945-08-16,中国,中国
28379,宗像郡福間町,福間,1945-02-22,フィリピン方面,フィリピン方面
28380,宗像郡福間町,福間,1944-02-22,佐世保海軍病院,その他国内
28381,宗像郡福間町,福間,1945-07-05,千葉,その他国内
28382,宗像郡福間町,福間,1946-05-22,中国,中国
28383,宗像郡福間町,福間,1944-02-06,マーシャル群島,マーシャル諸島
28384,宗像郡福間町,福間,1944-06-01,ビルマ,ビルマ方面
28385,宗像郡福間町,福間,1944-02-12,ビルマ,ビルマ方面
28386,宗像郡福間町,福間,1945-07-31,ミンダナオ島,フィリピン方面
28387,宗像郡福間町,福間,1945-06-16,ルソン島,フィリピン方面
28388,宗像郡福間町,福間,1945-06-24,フィリピン,フィリピン方面
28390,宗像郡福間町,福間,1944-07-02,ビルマ,ビルマ方面
28391,宗像郡福間町,福間,1945-05-22,フィリピン,フィリピン方面
28392,宗像郡福間町,福間,1943-06-17,南太平洋,太平洋方面
28393,宗像郡福間町,福間,1945-02-26,マ二ラ,フィリピン方面
28394,宗像郡福間町,福間,1945-06-21,沖縄,沖縄
28395,宗像郡福間町,福間,1945-10-19,ニューギニア,ニューギニア方面
28396,宗像郡福間町,福間,1946-07-01,ビルマ,ビルマ方面
28397,宗像郡福間町,福間,1945-01-09,台湾,台湾
28398,宗像郡福間町,福間,1939-08-24,ノモンハン,ノモンハン
28399,宗像郡福間町,福間,1944-07-14,中国,中国
28400,宗像郡福間町,福間,1944-03-15,シンガポール,シンガポール
28401,宗像郡福間町,福間,1945-08-11,比島,フィリピン方面
28402,宗像郡福間町,福間,1945-12-23,中國,中国
28403,宗像郡福間町,福間,1941-01-24,古賀国立病院,福岡県内
28404,宗像郡福間町,福間,1942-04-22,ボルネオ,ボルネオ
28405,宗像郡福間町,福間,1944-04-08,ビルマ,ビルマ方面
28406,宗像郡福間町,福間,1944-06-14,ニューギニア,ニューギニア方面
28407,宗像郡福間町,福間,1945-07-12,朝鮮海峡,朝鮮
28409,宗像郡福間町,福間,1944-07-18,マリヤナ島,マリアナ諸島
28410,宗像郡福間町,福間,1945-05-20,東部ニューギニア,ニューギニア方面
28411,宗像郡福間町,福間,1945-09-20,北ボルネオ,ボルネオ
28412,宗像郡福間町,福間,1945-05-08,沖縄,沖縄
28413,宗像郡福間町,福間,1945-04-16,西部ニューギニア,ニューギニア方面
28415,宗像郡福間町,福間,1942-12-20,ダガルカナル島,ソロモン・ビスマルク諸島
28417,宗像郡福間町,福間,1944-06-16,ビルマ,ビルマ方面
28418,宗像郡福間町,福間,1943-04-10,南太平洋,太平洋方面
28419,宗像郡福間町,福間,1944-08-19,馬州海峡,バシー海峡
28420,宗像郡福間町,福間,1945-04-26,ルソン島,フィリピン方面
28421,宗像郡福間町,福間,1943-11-24,自宅,福岡県内
28422,宗像郡福間町,福間,1944-08-27,中国,中国
28423,宗像郡福間町,福間,1944-11-01,廣西省桂平県,中国
28424,宗像郡福間町,福間,1942-09-04,自宅,福岡県内
28425,宗像郡福間町,福間,1945-06-23,沖縄,沖縄
28426,宗像郡福間町,福間,1945-06-14,沖縄,沖縄
28428,宗像郡福間町,福間,1943-10-11,ビルマ,ビルマ方面
28430,宗像郡福間町,福間,1944-03-27,サイゴン,インドシナ方面
28431,宗像郡福間町,福間,1945-03-10,マニラ,フィリピン方面
